species,decimalLatitude,decimalLongitude,year,basisOfRecord,coordinateUncertaintyInMeters,datasetName
Pseudotsuga menziesii,49.177475,-122.827797,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.515094,-123.389225,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Pseudotsuga menziesii,49.508908,-123.869583,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.494597,-123.34027,2026,HUMAN_OBSERVATION,274.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.461842,-123.313325,2026,HUMAN_OBSERVATION,13.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.55398,-123.50477,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.460229,-123.321842,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,49.003381,-118.778167,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.492845,-123.310544,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.336998,-123.693172,2026,HUMAN_OBSERVATION,61.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.449346,-123.70055,2026,HUMAN_OBSERVATION,12.0,iNaturalist research-grade observations
Pseudotsuga menziesii,52.118697,-122.112739,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.495442,-123.338058,2026,HUMAN_OBSERVATION,7.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.448563,-123.700235,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.461935,-123.304366,2026,HUMAN_OBSERVATION,42.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.523082,-123.390202,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.630497,-123.613972,2026,HUMAN_OBSERVATION,6.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.554303,-123.504425,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.857144,-123.316903,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Pseudotsuga menziesii,48.38505,-123.704261,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.49409,-123.415685,2026,HUMAN_OBSERVATION,9.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.456662,-123.322512,2026,HUMAN_OBSERVATION,16.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.456572,-123.31298,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.475604,-123.300732,2026,HUMAN_OBSERVATION,7.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.475888,-123.300874,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.475667,-123.300752,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.456688,-123.322533,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.484658,-123.511647,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.481347,-123.370278,2026,HUMAN_OBSERVATION,25.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.469203,-123.367096,2026,HUMAN_OBSERVATION,161.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.484679,-123.5117,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.541,-123.526,2026,HUMAN_OBSERVATION,1.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.463421,-123.319256,2026,HUMAN_OBSERVATION,45.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.541,-123.526,2026,HUMAN_OBSERVATION,1.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.553733,-123.504922,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.46637,-123.370059,2026,HUMAN_OBSERVATION,31.0,iNaturalist research-grade observations
Pseudotsuga menziesii,49.051203,-122.771661,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.440698,-123.704953,2026,HUMAN_OBSERVATION,41.0,iNaturalist research-grade observations
Pseudotsuga menziesii,50.515312,-117.282608,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.578983,-123.369522,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.43545,-123.379608,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.49435,-123.336778,2026,HUMAN_OBSERVATION,25.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.480928,-123.537728,2026,HUMAN_OBSERVATION,16.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.417147,-123.585481,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Pseudotsuga menziesii,49.090242,-117.702025,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.323926,-123.636154,2026,HUMAN_OBSERVATION,1834.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.411362,-123.658119,2026,HUMAN_OBSERVATION,7.0,iNaturalist research-grade observations
Pseudotsuga menziesii,49.281845,-117.657167,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.496593,-123.333437,2026,HUMAN_OBSERVATION,14.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.425839,-123.478286,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.471767,-123.551553,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.4701,-123.469712,2026,HUMAN_OBSERVATION,7.0,iNaturalist research-grade observations
Pseudotsuga menziesii,49.100103,-117.687103,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.4719,-123.551352,2026,HUMAN_OBSERVATION,191.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.471716,-123.551563,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Pseudotsuga menziesii,49.919441,-119.449897,2026,HUMAN_OBSERVATION,294.0,iNaturalist research-grade observations
Pseudotsuga menziesii,50.22677,-119.462929,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.442642,-123.678711,2026,HUMAN_OBSERVATION,13.0,iNaturalist research-grade observations
Pseudotsuga menziesii,48.323608,-123.636192,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Pseudotsuga menziesii,49.505593,-124.63947,2026,HUMAN_OBSERVATION,20.0,iNaturalist research-grade observations
Pseudotsuga menziesii,49.689345,-124.898579,2026,HUMAN_OBSERVATION,12.0,iNaturalist research-grade observations
Thuja plicata,49.109759,-125.784977,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,49.287417,-116.652179,2026,HUMAN_OBSERVATION,69.0,iNaturalist research-grade observations
Thuja plicata,49.254194,-123.230484,2026,HUMAN_OBSERVATION,9.0,iNaturalist research-grade observations
Thuja plicata,49.545788,-116.787909,2026,HUMAN_OBSERVATION,39.0,iNaturalist research-grade observations
Thuja plicata,49.674212,-116.871737,2026,HUMAN_OBSERVATION,40.0,iNaturalist research-grade observations
Thuja plicata,49.012713,-125.656244,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,49.01326,-125.657142,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,49.079052,-123.709084,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Thuja plicata,49.446468,-116.757184,2026,HUMAN_OBSERVATION,34.0,iNaturalist research-grade observations
Thuja plicata,49.674237,-116.872405,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Thuja plicata,49.603245,-117.126983,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,49.487737,-117.296221,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Thuja plicata,49.292499,-123.021231,2026,HUMAN_OBSERVATION,31.0,iNaturalist research-grade observations
Thuja plicata,49.046452,-118.45233,2026,HUMAN_OBSERVATION,6.0,iNaturalist research-grade observations
Thuja plicata,49.290633,-122.929487,2026,HUMAN_OBSERVATION,8.0,iNaturalist research-grade observations
Thuja plicata,49.297703,-123.127328,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,49.670251,-124.918181,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Thuja plicata,49.311852,-123.035133,2026,HUMAN_OBSERVATION,13.0,iNaturalist research-grade observations
Thuja plicata,49.295928,-123.146058,2026,HUMAN_OBSERVATION,12.0,iNaturalist research-grade observations
Thuja plicata,49.16285,-122.759163,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Thuja plicata,48.465172,-123.367442,2026,HUMAN_OBSERVATION,38.0,iNaturalist research-grade observations
Thuja plicata,49.349623,-123.020124,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,49.162833,-122.758483,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Thuja plicata,49.3037,-123.153528,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Thuja plicata,48.491303,-123.339522,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Thuja plicata,48.466275,-123.297997,2026,HUMAN_OBSERVATION,13.0,iNaturalist research-grade observations
Thuja plicata,49.33754,-123.017914,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Thuja plicata,49.24622,-122.92614,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Thuja plicata,48.488622,-123.490517,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,49.25782,-123.229103,2026,HUMAN_OBSERVATION,9.0,iNaturalist research-grade observations
Thuja plicata,48.473552,-123.323663,2026,HUMAN_OBSERVATION,699.0,iNaturalist research-grade observations
Thuja plicata,49.291464,-122.982267,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Thuja plicata,48.686911,-123.726356,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,49.262081,-122.85985,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,50.140761,-122.967042,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,49.206877,-123.976961,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,49.242433,-123.056837,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,50.766255,-119.29155,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,49.13248,-122.870853,2026,HUMAN_OBSERVATION,273.0,iNaturalist research-grade observations
Thuja plicata,48.488717,-123.4877,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,48.47905,-123.547897,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,48.46004,-123.304536,2026,HUMAN_OBSERVATION,51.0,iNaturalist research-grade observations
Thuja plicata,48.553113,-123.498807,2026,HUMAN_OBSERVATION,931.0,iNaturalist research-grade observations
Thuja plicata,49.103489,-122.552247,2026,HUMAN_OBSERVATION,2.0,iNaturalist research-grade observations
Thuja plicata,49.212214,-122.962111,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Thuja plicata,48.491592,-123.333465,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Thuja plicata,49.336838,-123.020531,2026,HUMAN_OBSERVATION,12.0,iNaturalist research-grade observations
Thuja plicata,49.174397,-122.578105,2026,HUMAN_OBSERVATION,37.0,iNaturalist research-grade observations
Thuja plicata,48.488544,-123.490114,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,48.499037,-123.34218,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,49.227905,-123.09938,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,50.672797,-120.364169,2026,HUMAN_OBSERVATION,8.0,iNaturalist research-grade observations
Thuja plicata,49.405387,-123.243507,2026,HUMAN_OBSERVATION,32.0,iNaturalist research-grade observations
Thuja plicata,49.795138,-125.049821,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Thuja plicata,48.46132,-123.565527,2026,HUMAN_OBSERVATION,7.0,iNaturalist research-grade observations
Thuja plicata,48.465049,-123.441495,2026,HUMAN_OBSERVATION,7.0,iNaturalist research-grade observations
Thuja plicata,49.297007,-123.141832,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,49.15294,-123.126121,2026,HUMAN_OBSERVATION,8.0,iNaturalist research-grade observations
Thuja plicata,48.77415,-123.370888,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Thuja plicata,48.489603,-123.484964,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,48.532995,-123.409987,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Thuja plicata,49.593067,-117.74541,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,49.269467,-122.820997,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Thuja plicata,49.276472,-122.913478,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,49.6547,-116.930962,2026,HUMAN_OBSERVATION,48.0,iNaturalist research-grade observations
Thuja plicata,49.480655,-117.29843,2026,HUMAN_OBSERVATION,29.0,iNaturalist research-grade observations
Thuja plicata,48.489636,-123.484825,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,49.374093,-121.36867,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Thuja plicata,49.769712,-123.150528,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Thuja plicata,49.193375,-121.979308,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Thuja plicata,50.120511,-122.96563,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Thuja plicata,49.296747,-124.269412,2026,HUMAN_OBSERVATION,31.0,iNaturalist research-grade observations
Thuja plicata,49.162767,-122.770853,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Thuja plicata,48.479155,-123.30417,2026,HUMAN_OBSERVATION,7.0,iNaturalist research-grade observations
Thuja plicata,48.641323,-123.464869,2026,HUMAN_OBSERVATION,1130.0,iNaturalist research-grade observations
Thuja plicata,49.286658,-122.977442,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Thuja plicata,49.690658,-124.910808,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,48.556126,-123.41927,2026,HUMAN_OBSERVATION,7.0,iNaturalist research-grade observations
Thuja plicata,49.282692,-122.974681,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Thuja plicata,49.184422,-120.969428,2026,HUMAN_OBSERVATION,14.0,iNaturalist research-grade observations
Thuja plicata,48.933728,-125.551628,2026,HUMAN_OBSERVATION,6.0,iNaturalist research-grade observations
Thuja plicata,49.15545,-122.79377,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Thuja plicata,49.290119,-123.034988,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,49.335909,-123.021784,2026,HUMAN_OBSERVATION,9.0,iNaturalist research-grade observations
Thuja plicata,49.212639,-122.960244,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Thuja plicata,49.094405,-121.953619,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,49.027473,-122.870621,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Thuja plicata,49.224444,-123.111617,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,49.342509,-122.854039,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,48.488097,-123.492197,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,49.013931,-125.654953,2026,HUMAN_OBSERVATION,73.0,iNaturalist research-grade observations
Thuja plicata,49.293292,-124.931219,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,49.063171,-122.848343,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,49.104742,-125.628361,2026,HUMAN_OBSERVATION,977.0,iNaturalist research-grade observations
Thuja plicata,49.281595,-123.138236,2026,HUMAN_OBSERVATION,2.0,iNaturalist research-grade observations
Thuja plicata,49.441125,-117.17505,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,49.045811,-122.88372,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Thuja plicata,49.475357,-117.293051,2026,HUMAN_OBSERVATION,31.0,iNaturalist research-grade observations
Thuja plicata,49.260936,-122.860047,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,48.44887,-123.536223,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,48.488878,-123.486878,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,48.947831,-125.574639,2026,HUMAN_OBSERVATION,90.0,iNaturalist research-grade observations
Thuja plicata,48.536554,-123.499651,2026,HUMAN_OBSERVATION,16.0,iNaturalist research-grade observations
Thuja plicata,49.290917,-122.988133,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Thuja plicata,49.30224,-123.135722,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Thuja plicata,49.276485,-122.913441,2026,HUMAN_OBSERVATION,6.0,iNaturalist research-grade observations
Thuja plicata,49.44392,-117.176933,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Thuja plicata,49.338452,-123.265405,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Thuja plicata,48.489619,-123.485144,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Thuja plicata,49.039675,-122.872596,2026,HUMAN_OBSERVATION,19.0,iNaturalist research-grade observations
Thuja plicata,49.182087,-120.968772,2026,HUMAN_OBSERVATION,49.0,iNaturalist research-grade observations
Thuja plicata,50.672831,-120.364209,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Thuja plicata,49.038567,-125.681097,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Thuja plicata,49.33423,-123.263102,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
